"Temperature","Pressure","Humidity","Speed","Radiation"
"44","30.43","42","9","1.23"
"43","30.44","44","9","1.19"
"43","30.44","46","9","1.21"
"43","30.44","47","10.12","1.2"
"43","30.44","49","7.87","1.23"
"44","30.44","53","6.75","1.19"
"44","30.44","53","6.75","1.21"
"44","30.44","54","6.75","1.2"
"44","30.44","53","5.62","1.18"
"44","30.44","49","5.62","1.22"
"44","30.44","45","4.5","1.19"
"43","30.44","43","5.62","1.24"
"43","30.44","47","6.75","1.2"
"43","30.44","58","4.5","1.21"
"43","30.44","75","6.75","1.21"
"44","30.44","84","5.62","1.19"
"44","30.44","83","3.37","1.24"
"44","30.44","68","2.25","1.18"
"43","30.44","49","3.37","1.2"
"43","30.44","53","9","1.18"
"43","30.44","63","9","1.23"
"43","30.44","74","6.75","1.23"
"44","30.45","68","5.62","1.2"
"44","30.45","60","7.87","1.22"
"44","30.45","60","3.37","1.2"
"44","30.45","59","4.5","1.2"
"45","30.45","56","5.62","1.18"
"45","30.45","52","5.62","1.21"
"46","30.45","40","3.37","1.21"
"46","30.45","35","2.25","1.22"
"46","30.45","35","6.75","1.19"
"46","30.45","36","5.62","1.23"
"46","30.45","36","6.75","1.23"
"46","30.46","35","6.75","1.2"
"46","30.46","36","6.75","1.19"
"45","30.46","35","5.62","1.2"
"45","30.46","36","5.62","1.19"
"45","30.46","37","7.87","1.19"
"45","30.46","38","5.62","1.2"
"45","30.46","38","6.75","1.2"
"45","30.46","38","6.75","1.22"
"45","30.46","39","4.5","1.19"
"46","30.46","39","6.75","1.22"
"46","30.47","39","5.62","1.23"
"47","30.47","38","3.37","1.23"
"47","30.47","38","3.37","1.21"
"47","30.47","37","3.37","1.18"
"47","30.47","37","3.37","1.24"
"48","30.47","37","2.25","1.24"
"48","30.47","37","2.25","1.21"
"48","30.47","38","3.37","1.29"
"48","30.46","37","3.37","1.2"
"48","30.46","36","2.25","1.21"
"48","30.46","38","2.25","1.21"
"49","30.46","38","4.5","1.21"
"49","30.46","37","4.5","1.21"
"49","30.46","37","3.37","1.21"
"49","30.46","37","2.25","1.23"
"49","30.46","37","6.75","1.19"
"49","30.46","37","10.12","1.23"
"49","30.46","37","5.62","1.2"
"49","30.46","38","5.62","1.19"
"49","30.46","37","9","1.2"
"50","30.46","36","2.25","1.21"
"50","30.46","36","5.62","1.23"
"50","30.46","35","6.75","1.22"
"50","30.46","34","4.5","1.2"
"50","30.46","35","2.25","1.22"
"49","30.46","36","2.25","1.25"
"49","30.46","36","4.5","1.2"
"49","30.46","36","7.87","1.21"
"50","30.46","34","6.75","1.22"
"50","30.46","36","2.25","1.21"
"50","30.46","37","3.37","1.24"
"50","30.45","36","4.5","1.24"
"50","30.45","37","6.75","1.25"
"50","30.45","36","6.75","1.21"
"50","30.45","41","5.62","1.25"
"50","30.45","40","3.37","1.29"
"50","30.45","39","5.62","1.19"
"50","30.45","38","7.87","1.22"
"50","30.44","39","1.12","1.23"
"51","30.44","38","5.62","1.23"
"51","30.44","35","5.62","1.2"
"51","30.44","32","4.5","1.21"
"51","30.44","31","2.25","1.24"
"52","30.44","31","6.75","1.23"
"52","30.44","31","4.5","1.2"
"52","30.44","30","5.62","1.24"
"52","30.44","35","1.12","1.21"
"53","30.43","36","4.5","1.26"
"53","30.43","35","6.75","1.25"
"53","30.43","35","4.5","1.21"
"53","30.43","36","4.5","1.22"
"54","30.43","34","2.25","1.25"
"54","30.43","34","1.12","1.21"
"54","30.43","34","5.62","1.24"
"54","30.43","33","3.37","1.23"
"54","30.43","33","2.25","1.25"
"54","30.42","33","2.25","1.24"
"54","30.42","32","3.37","1.27"
"54","30.42","33","3.37","1.25"
"54","30.42","37","3.37","1.23"
"54","30.42","44","3.37","1.23"
"54","30.42","46","3.37","1.51"
"55","30.42","43","5.62","2.81"
"55","30.42","38","3.37","4.67"
"56","30.42","35","3.37","6.92"
"56","30.42","40","3.37","9.14"
"57","30.42","46","1.12","11.36"
"58","30.42","53","1.12","24.85"
"58","30.42","46","4.5","29.63"
"59","30.42","55","4.5","41.94"
"60","30.42","59","4.5","60.14"
"61","30.42","50","6.75","79.95"
"63","30.42","51","4.5","101.99"
"63","30.41","32","3.37","126.42"
"63","30.41","34","2.25","142.18"
"62","30.41","39","4.5","180.06"
"62","30.41","33","2.25","206.99"
"62","30.41","42","4.5","235.19"
"62","30.41","42","4.5","262.6"
"62","30.41","42","7.87","289.12"
"62","30.41","42","3.37","314.87"
"63","30.41","41","6.75","338.19"
"63","30.41","41","4.5","358.22"
"63","30.4","38","4.5","378.22"
"63","30.4","42","7.87","399.35"
"63","30.41","42","3.37","418.55"
"62","30.41","39","4.5","438.39"
"62","30.4","43","1.12","459.26"
"62","30.4","44","2.25","476.69"
"62","30.4","45","4.5","496.42"
"62","30.4","49","3.37","514.2"
"62","30.41","47","2.25","533.94"
"62","30.41","48","2.25","551.73"
"62","30.41","49","7.87","568.55"
"62","30.4","50","7.87","586.9"
"61","30.41","45","6.75","604.18"
"61","30.41","43","5.62","622.08"
"61","30.41","42","6.75","638.8"
"62","30.41","41","7.87","656.59"
"62","30.41","43","9","672.09"
"62","30.4","40","9","687.26"
"62","30.41","39","12.37","701.82"
"62","30.41","43","7.87","718.5"
"63","30.4","44","1.12","730.92"
"63","30.41","42","9","746.13"
"63","30.4","41","5.62","760.2"
"63","30.4","42","2.25","771.79"
"63","30.4","41","9","785.71"
"63","30.41","44","4.5","796.66"
"63","30.41","47","4.5","807.32"
"63","30.41","48","12.37","819.15"
"63","30.41","44","5.62","828.96"
"63","30.41","45","7.87","840.29"
"63","30.41","43","4.5","850.33"
"64","30.41","43","5.62","860.66"
"64","30.41","41","4.5","868.3"
"64","30.41","38","7.87","878.18"
"64","30.41","35","9","886.43"
"64","30.41","40","5.62","893.57"
"63","30.42","37","4.5","900.99"
"63","30.42","42","4.5","907.04"
"63","30.42","42","6.75","912.86"
"63","30.42","44","6.75","916.56"
"63","30.42","41","11.25","922.01"
"63","30.42","42","10.12","925.78"
"64","30.43","39","9","930.89"
"64","30.43","39","6.75","935.12"
"65","30.43","40","11.25","936.46"
"65","30.43","35","9","941.79"
"65","30.43","35","10.12","942.45"
"65","30.43","35","5.62","942.6"
"65","30.43","34","11.25","944.71"
"65","30.43","36","3.37","943.29"
"65","30.43","37","11.25","943.06"
"65","30.44","41","6.75","942.16"
"65","30.44","37","7.87","940.31"
"65","30.44","40","3.37","937.19"
"65","30.44","31","4.5","936.1"
"65","30.44","32","5.62","934.42"
"65","30.44","30","6.75","930.61"
"65","30.45","30","2.25","925.74"
"65","30.45","27","5.62","921.58"
"65","30.45","30","7.87","925.56"
"65","30.45","28","9","911.26"
"64","30.45","32","1.12","905.02"
"64","30.45","34","4.5","895.21"
"63","30.45","34","2.25","890.34"
"64","30.45","34","9","880.81"
"64","30.45","32","7.87","874.87"
"65","30.46","31","12.37","864.74"
"65","30.46","27","11.25","856.69"
"65","30.46","23","0","847.36"
"64","30.46","22","5.62","838.56"
"64","30.46","24","7.87","827.64"
"64","30.46","25","4.5","816.66"
"64","30.46","27","4.5","806.13"
"63","30.46","30","5.62","792.23"
"63","30.46","30","3.37","780.72"
"63","30.46","27","5.62","767.7"
"63","30.46","27","6.75","753.63"
"63","30.46","28","3.37","740.18"
"63","30.46","28","5.62","725.33"
"63","30.46","27","6.75","711.45"
"62","30.46","27","7.87","698.67"
"63","30.47","28","12.37","683.01"
"63","30.46","30","11.25","666.57"
"63","30.46","23","7.87","651.12"
"63","30.46","25","2.25","635.07"
"62","30.46","23","5.62","618.89"
"63","30.46","23","10.12","601.96"
"63","30.46","22","5.62","584.53"
"63","30.46","21","2.25","567.38"
"63","30.46","21","4.5","549.1"
"63","30.46","20","6.75","531.24"
"63","30.46","21","7.87","512.92"
"63","30.46","22","5.62","494.05"
"62","30.45","21","5.62","474.92"
"61","30.45","22","5.62","455.79"
"60","30.45","22","3.37","436.17"
"59","30.45","26","4.5","416.56"
"58","30.45","26","2.25","396.63"
"57","30.45","27","5.62","376.74"
"56","30.45","28","3.37","356.31"
"55","30.45","29","4.5","334.15"
"54","30.44","31","5.62","310.68"
"52","30.44","32","7.87","284.54"
"52","30.44","33","7.87","61.13"
"51","30.44","34","7.87","24.28"
"50","30.44","35","7.87","22.21"
"50","30.44","35","7.87","21.55"
"50","30.43","36","9","20.83"
"49","30.43","35","9","20.08"
"49","30.44","36","6.75","19.28"
"49","30.43","36","7.87","18.3"
"48","30.43","37","9","17.23"
"48","30.43","37","10.12","15.91"
"48","30.43","38","9","14.47"
"47","30.43","37","7.87","12.82"
"47","30.43","38","9","10.93"
"47","30.43","37","6.75","8.8"
"46","30.42","37","7.87","6.64"
"46","30.42","37","7.87","4.38"
"46","30.42","38","6.75","2.6"
"45","30.42","38","11.25","1.42"
"46","30.42","38","11.25","1.21"
"46","30.42","37","9","1.2"
"46","30.42","36","7.87","1.22"
"46","30.42","36","5.62","1.21"
"46","30.42","36","6.75","1.22"
"46","30.42","36","6.75","1.22"
"45","30.42","37","6.75","1.19"
"45","30.42","37","7.87","1.19"
"45","30.42","38","7.87","1.21"
"45","30.41","38","7.87","1.22"
"45","30.42","37","6.75","1.19"
"45","30.42","37","6.75","1.2"
"46","30.42","37","9","1.2"
"46","30.41","37","10.12","1.19"
"45","30.41","37","7.87","1.23"
"45","30.41","37","7.87","1.2"
"45","30.41","38","9","1.19"
"45","30.41","38","9","1.2"
"45","30.41","38","7.87","1.2"
"45","30.41","37","7.87","1.2"
"45","30.41","38","6.75","1.21"
"45","30.41","37","6.75","1.19"
"45","30.41","38","7.87","1.22"
"45","30.41","37","7.87","1.2"
"46","30.41","37","9","1.18"
"46","30.42","37","5.62","1.17"
"45","30.42","37","6.75","1.17"
"45","30.41","37","9","1.19"
"44","30.42","37","9","1.23"
"44","30.42","38","10.12","1.2"
"45","30.42","37","7.87","1.17"
"45","30.42","37","7.87","1.21"
"45","30.42","36","5.62","1.23"
"44","30.42","37","7.87","1.18"
"43","30.42","38","6.75","1.23"
"43","30.42","38","5.62","1.18"
"43","30.42","38","6.75","1.21"
"44","30.42","39","6.75","1.18"
"44","30.42","38","7.87","1.18"
"44","30.42","38","6.75","1.18"
"44","30.43","37","7.87","1.21"
"44","30.43","38","7.87","1.21"
"44","30.43","37","7.87","1.18"
"44","30.43","37","6.75","1.18"
"44","30.43","37","5.62","1.19"
"44","30.43","38","5.62","1.2"
"44","30.43","38","6.75","1.21"
"44","30.43","38","6.75","1.16"
"45","30.43","37","10.12","1.2"
"44","30.43","37","6.75","1.2"
"45","30.44","37","6.75","1.22"
"45","30.44","37","6.75","1.19"
"45","30.44","37","6.75","1.18"
"45","30.44","38","7.87","1.19"
"45","30.44","39","6.75","1.23"
"45","30.44","38","6.75","1.22"
"45","30.44","39","7.87","1.18"
"45","30.44","38","6.75","1.17"
"45","30.44","39","5.62","1.2"
"45","30.44","38","5.62","1.2"
"45","30.44","38","7.87","1.2"
"45","30.45","37","6.75","1.22"
"46","30.45","37","7.87","1.19"
"46","30.45","37","5.62","1.21"
"46","30.45","36","7.87","1.22"
"46","30.45","36","7.87","1.2"
"46","30.45","36","6.75","1.19"
"46","30.45","36","7.87","1.23"
"46","30.45","35","4.5","1.19"
"46","30.45","36","6.75","1.2"
"46","30.45","36","5.62","1.22"
"46","30.45","36","11.25","1.22"
"46","30.45","36","6.75","1.22"
"46","30.45","37","9","1.19"
"46","30.46","36","7.87","1.2"
"46","30.46","37","5.62","1.2"
"46","30.46","35","7.87","1.21"
"46","30.46","35","5.62","1.2"
"46","30.46","36","7.87","1.18"
"46","30.46","36","5.62","1.22"
"46","30.46","38","6.75","1.2"
"46","30.46","36","5.62","1.21"
"46","30.46","37","7.87","1.19"
"46","30.46","36","4.5","1.21"
"46","30.46","37","4.5","1.22"
"46","30.46","37","9","1.22"
"46","30.46","37","7.87","1.22"
"46","30.46","37","6.75","1.22"
"46","30.46","37","4.5","1.23"
"46","30.46","38","6.75","1.22"
"46","30.46","38","7.87","1.17"
"46","30.46","38","9","1.23"
"46","30.46","38","7.87","1.21"
"46","30.46","37","10.12","1.2"
"46","30.46","37","5.62","1.22"
"46","30.47","38","6.75","1.21"
"46","30.47","36","6.75","1.22"
"46","30.47","37","6.75","1.23"
"46","30.47","37","5.62","1.19"
"46","30.47","37","5.62","1.21"
"46","30.47","36","4.5","1.2"
"47","30.46","37","9","1.24"
"47","30.46","36","6.75","1.24"
"47","30.46","36","6.75","1.18"
"47","30.46","36","7.87","1.24"
"47","30.46","36","5.62","1.22"
"48","30.46","35","6.75","1.23"
"47","30.46","35","9","1.24"
"48","30.46","36","6.75","1.23"
"48","30.47","35","9","1.24"
"47","30.46","35","7.87","1.21"
"48","30.46","35","7.87","1.23"
"48","30.46","34","7.87","1.16"
"47","30.46","34","9","1.19"
"47","30.46","35","9","1.22"
"47","30.46","34","5.62","1.25"
"47","30.46","34","6.75","1.23"
"48","30.46","33","9","1.2"
"48","30.46","33","6.75","1.22"
"48","30.46","31","5.62","1.22"
"48","30.46","31","7.87","1.21"
"48","30.46","31","10.12","1.19"
"48","30.46","30","6.75","1.21"
"49","30.46","30","6.75","1.2"
"49","30.45","30","6.75","1.22"
"49","30.45","29","7.87","1.22"
"49","30.45","30","9","1.22"
"49","30.45","30","6.75","1.22"
"49","30.45","28","7.87","1.21"
"49","30.45","30","4.5","1.21"
"50","30.45","30","4.5","1.25"
"50","30.44","29","6.75","1.25"
"50","30.44","29","5.62","1.24"
"50","30.44","30","4.5","1.24"
"50","30.44","30","10.12","1.28"
"50","30.44","29","9","1.18"
"50","30.44","30","6.75","1.19"
"51","30.44","29","7.87","1.22"
"51","30.44","27","5.62","1.21"
"52","30.44","27","4.5","1.21"
"52","30.44","27","7.87","1.16"
"52","30.44","26","4.5","1.23"
"53","30.44","26","7.87","1.22"
"53","30.44","25","5.62","1.22"
"53","30.43","26","4.5","1.61"
"54","30.43","25","6.75","2.94"
"54","30.43","23","5.62","4.86"
"55","30.43","24","4.5","7.05"
"55","30.43","24","5.62","9.35"
"56","30.43","24","10.12","11.5"
"56","30.43","23","5.62","25.31"
"57","30.43","22","9","30.93"
"57","30.43","21","3.37","44.31"
"58","30.43","22","4.5","62.81"
"58","30.43","24","4.5","83.39"
"58","30.43","24","4.5","105.58"
"58","30.43","27","5.62","130.59"
"58","30.43","33","4.5","155.9"
"59","30.43","40","3.37","182.88"
"59","30.43","35","7.87","210.92"
"60","30.43","28","4.5","239.18"
"60","30.42","24","4.5","267.32"
"60","30.42","23","2.25","294.38"
"60","30.42","23","6.75","320.58"
"61","30.42","22","9","343.75"
"60","30.42","21","6.75","364.1"
"61","30.42","20","6.75","385.5"
"61","30.42","22","6.75","405.83"
"61","30.42","24","6.75","425.32"
"61","30.41","20","9","445.3"
"61","30.42","21","3.37","465.91"
"61","30.42","22","5.62","485.42"
"61","30.42","20","6.75","504.54"
"61","30.42","23","4.5","523.48"
"60","30.42","24","3.37","541.17"
"61","30.42","21","5.62","560.35"
"61","30.42","22","7.87","578.93"
"61","30.42","18","4.5","597.39"
"61","30.42","22","6.75","614.69"
"62","30.42","19","5.62","631.67"
"62","30.42","22","6.75","649.36"
"62","30.42","22","4.5","667.18"
"61","30.42","24","10.12","683.01"
"62","30.42","23","4.5","700.47"
"62","30.42","27","2.25","713.16"
"62","30.42","23","2.25","729.74"
"62","30.42","23","11.25","743.74"
"62","30.42","23","9","758.09"
"62","30.42","21","4.5","770.65"
"62","30.42","25","6.75","786.6"
"63","30.41","24","5.62","798.72"
"63","30.41","25","3.37","811.47"
"63","30.42","24","6.75","821.37"
"63","30.42","25","4.5","833.47"
"63","30.42","25","3.37","843.42"
"63","30.42","27","10.12","854.85"
"63","30.42","25","11.25","866.94"
"63","30.42","22","5.62","878.05"
"63","30.42","24","9","885.73"
"63","30.42","27","1.12","891.52"
"63","30.43","24","6.75","899.95"
"63","30.43","21","5.62","909.76"
"63","30.43","21","5.62","916.3"
"63","30.43","21","11.25","923.37"
"63","30.43","21","7.87","930.04"
"63","30.43","23","7.87","935.21"
"63","30.43","22","4.5","937.09"
"63","30.43","20","6.75","944.23"
"63","30.43","19","3.37","948.13"
"62","30.44","22","2.25","951.54"
"62","30.44","22","5.62","952.67"
"63","30.44","24","7.87","956.14"
"63","30.44","22","1.12","958.31"
"63","30.45","23","11.25","960.25"
"63","30.45","23","2.25","958.13"
"63","30.45","17","6.75","961.79"
"63","30.45","23","9","959.86"
"63","30.45","20","3.37","960.04"
"63","30.45","19","2.25","958.03"
"63","30.45","20","5.62","954.58"
"63","30.46","19","5.62","953.34"
"64","30.46","21","10.12","950.64"
"64","30.46","20","5.62","944.46"
"63","30.46","18","6.75","942.51"
"63","30.46","19","6.75","937.36"
"63","30.47","19","2.25","933.34"
"63","30.47","18","7.87","927.68"
"63","30.47","18","0","921.38"
"63","30.47","16","3.37","914"
"63","30.47","16","5.62","906.1"
"63","30.48","17","6.75","898.56"
"63","30.48","17","9","889.6"
"63","30.48","17","5.62","881.14"
"63","30.48","15","7.87","873.16"
"63","30.48","15","5.62","863.11"
"63","30.48","14","3.37","853.42"
"63","30.48","14","6.75","843.41"
"62","30.48","18","4.5","831.24"
"62","30.48","18","4.5","818.35"
"63","30.48","14","4.5","808.35"
"63","30.48","16","4.5","795.54"
"63","30.48","15","4.5","782.77"
"62","30.48","14","6.75","770.03"
"62","30.48","15","5.62","755.83"
"62","30.48","12","9","742.83"
"62","30.48","13","6.75","727.97"
"63","30.48","15","3.37","712.82"
"63","30.48","15","1.12","696.85"
"63","30.48","14","4.5","681.69"
"63","30.48","14","2.25","665.95"
"63","30.48","13","3.37","649.75"
"63","30.48","15","3.37","633.09"
"63","30.48","15","6.75","615.95"
"63","30.48","16","2.25","597.11"
"62","30.47","18","6.75","580.8"
"62","30.47","18","6.75","562.82"
"61","30.47","18","9","543.49"
"60","30.47","19","5.62","525.47"
"59","30.47","21","2.25","506.24"
"58","30.47","22","5.62","487.25"
"57","30.47","23","5.62","467.64"
"55","30.47","23","2.25","447.36"
"53","30.47","26","5.62","427.69"
"52","30.47","29","6.75","407.26"
"51","30.47","31","5.62","386.68"
"49","30.47","34","5.62","366.13"
"48","30.47","36","6.75","343.87"
"47","30.47","38","6.75","319.67"
"46","30.47","40","5.62","292.95"
"45","30.47","40","6.75","130.18"
"45","30.46","41","7.87","25.01"
"45","30.46","41","7.87","22.56"
"44","30.46","40","6.75","21.99"
"44","30.46","41","5.62","21.44"
"44","30.46","40","6.75","20.7"
"44","30.46","39","4.5","19.91"
"43","30.46","39","6.75","18.95"
"43","30.46","40","6.75","17.86"
"42","30.45","43","9","16.54"
"42","30.45","44","3.37","15.04"
"42","30.45","45","7.87","13.4"
"42","30.45","46","10.12","11.4"
"42","30.45","46","10.12","9.21"
"42","30.45","46","9","6.8"
"42","30.45","47","9","3.73"
"43","30.45","46","9","1.94"
"43","30.44","44","7.87","1.25"
"43","30.44","44","7.87","1.24"
"43","30.44","44","11.25","1.22"
"43","30.44","44","9","1.26"
"42","30.43","47","6.75","1.24"
"42","30.43","48","7.87","1.22"
"42","30.43","49","10.12","1.25"
"42","30.43","51","9","1.21"
"41","30.43","53","9","1.23"
"41","30.43","58","9","1.25"
"41","30.43","62","7.87","1.22"
"41","30.43","65","7.87","1.21"
"40","30.43","71","9","1.25"
"40","30.43","84","6.75","1.21"
"40","30.43","97","9","1.23"
"41","30.44","98","12.37","1.25"
"41","30.43","98","10.12","1.26"
"41","30.44","98","10.12","1.24"
"41","30.44","98","5.62","1.2"
"41","30.44","98","2.25","1.27"
"41","30.44","97","6.75","1.22"
"41","30.44","97","9","1.22"
"41","30.44","96","13.5","1.22"
"41","30.44","95","9","1.23"
"41","30.44","94","9","1.24"
"41","30.44","92","10.12","1.23"
"41","30.43","85","10.12","1.23"
"41","30.44","80","4.5","1.22"
"41","30.44","73","5.62","1.21"
"42","30.44","63","14.62","1.23"
"42","30.44","60","11.25","1.23"
"42","30.44","49","10.12","1.22"
"42","30.44","45","6.75","1.27"
"42","30.44","43","11.25","1.23"
"42","30.44","42","7.87","1.23"
"42","30.44","42","9","1.24"
"42","30.44","42","7.87","1.24"
"42","30.44","41","5.62","1.26"
"42","30.44","42","6.75","1.18"
"42","30.44","41","9","1.18"
"43","30.44","42","6.75","1.21"
"43","30.44","41","9","1.29"
"42","30.44","41","10.12","1.28"
"42","30.44","41","6.75","1.24"
"43","30.44","43","5.62","1.23"
"42","30.44","42","9","1.18"
"42","30.44","42","9","1.2"
"43","30.44","42","7.87","1.28"
"43","30.45","42","7.87","1.2"
"43","30.45","42","9","1.21"
"43","30.45","42","7.87","1.25"
"43","30.45","42","7.87","1.22"
"43","30.45","43","6.75","1.23"
"43","30.45","42","6.75","1.25"
"43","30.45","42","7.87","1.21"
"43","30.45","41","9","1.25"
"43","30.45","42","9","1.22"
"43","30.46","43","7.87","1.21"
"43","30.46","43","6.75","1.24"
"43","30.46","42","10.12","1.25"
"43","30.46","43","7.87","1.23"
"43","30.46","42","9","1.25"
"43","30.47","44","7.87","1.23"
"43","30.47","43","11.25","1.23"
"43","30.47","43","7.87","1.25"
"43","30.47","42","5.62","1.22"
"43","30.47","43","9","1.25"
"43","30.47","44","5.62","1.23"
"43","30.47","44","9","1.24"
"44","30.47","43","9","1.23"
"44","30.47","42","5.62","1.25"
"44","30.48","42","7.87","1.26"
"44","30.48","41","7.87","1.23"
"44","30.48","42","5.62","1.25"
"44","30.48","43","6.75","1.27"
"44","30.48","43","7.87","1.24"
"44","30.48","43","5.62","1.25"
"45","30.48","43","7.87","1.24"
"45","30.49","42","7.87","1.25"
"45","30.49","42","6.75","1.2"
"45","30.49","41","5.62","1.25"
"45","30.49","42","9","1.23"
"45","30.49","41","6.75","1.24"
"44","30.49","43","4.5","1.23"
"44","30.49","43","7.87","1.19"
"44","30.49","44","7.87","1.26"
"44","30.49","44","6.75","1.21"
"44","30.49","45","6.75","1.24"
"44","30.49","47","6.75","1.25"
"44","30.49","47","7.87","1.24"
"44","30.49","49","9","1.26"
"44","30.49","48","7.87","1.24"
"44","30.49","48","7.87","1.24"
"44","30.49","49","9","1.23"
"44","30.49","49","7.87","1.24"
"44","30.49","51","9","1.27"
"44","30.49","53","10.12","1.24"
"44","30.49","53","10.12","1.27"
"44","30.49","54","6.75","1.23"
"44","30.49","53","3.37","1.28"
"44","30.49","54","5.62","1.23"
"44","30.49","56","6.75","1.21"
"44","30.49","57","7.87","1.25"
"44","30.49","57","10.12","1.2"
"44","30.49","56","6.75","1.25"
"44","30.49","57","7.87","1.24"
"45","30.49","53","6.75","1.23"
"45","30.49","49","7.87","1.25"
"45","30.49","47","5.62","1.2"
"45","30.49","48","4.5","1.28"
"45","30.49","47","7.87","1.24"
"45","30.49","49","6.75","1.22"
"45","30.49","50","5.62","1.25"
"45","30.48","49","10.12","1.24"
"45","30.48","47","7.87","1.25"
"45","30.48","48","6.75","1.25"
"45","30.48","49","9","1.25"
"45","30.48","49","11.25","1.26"
"45","30.48","49","7.87","1.25"
"45","30.48","49","4.5","1.25"
"45","30.48","50","7.87","1.23"
"46","30.48","50","5.62","1.23"
"46","30.48","49","6.75","1.25"
"47","30.48","47","4.5","1.22"
"47","30.48","46","2.25","1.23"
"47","30.48","44","3.37","1.29"
"47","30.48","43","9","1.22"
"47","30.47","43","4.5","1.25"
"47","30.47","44","3.37","1.24"
"47","30.47","45","7.87","1.22"
"48","30.47","47","7.87","1.26"
"48","30.46","45","5.62","1.25"
"48","30.46","44","5.62","1.25"
"49","30.46","45","5.62","1.22"
"49","30.46","44","3.37","1.25"
"49","30.46","42","6.75","1.25"
"49","30.46","40","9","1.27"
"50","30.46","39","5.62","1.28"
"50","30.46","39","5.62","1.25"
"49","30.46","41","10.12","1.28"
"50","30.46","42","5.62","1.24"
"50","30.46","41","6.75","1.22"
"50","30.46","42","7.87","1.23"
"50","30.46","41","4.5","1.27"
"51","30.46","42","4.5","1.27"
"51","30.45","42","4.5","1.77"
"52","30.45","40","4.5","4.82"
"52","30.45","39","3.37","8.03"
"53","30.45","38","2.25","10.1"
"53","30.46","38","4.5","13.17"
"54","30.46","39","4.5","18.27"
"54","30.46","39","0","35.18"
"55","30.45","38","4.5","49.65"
"55","30.45","38","3.37","84.55"
"54","30.45","37","5.62","86.76"
"54","30.45","37","2.25","124.48"
"53","30.45","45","4.5","159.66"
"53","30.45","68","5.62","168.94"
"53","30.45","68","5.62","76.84"
"54","30.45","60","3.37","100.99"
"54","30.44","61","5.62","118.2"
"54","30.44","62","3.37","148.48"
"54","30.44","58","3.37","423.74"
"55","30.44","61","2.25","206.75"
"55","30.44","57","2.25","151.81"
"56","30.44","51","2.25","155.78"
"56","30.44","50","7.87","133.57"
"56","30.44","47","4.5","131.41"
"57","30.44","54","5.62","142.56"
"57","30.44","51","4.5","467.34"
"57","30.44","48","4.5","484.87"
"57","30.44","41","7.87","539.66"
"57","30.44","43","3.37","380.04"
"57","30.44","43","0","480.6"
"57","30.44","49","2.25","587.05"
"58","30.44","51","3.37","402.35"
"58","30.44","42","6.75","591.04"
"58","30.44","39","3.37","584.49"
"58","30.44","38","5.62","600.28"
"58","30.44","38","12.37","620.35"
"58","30.44","41","4.5","638.61"
"58","30.44","39","7.87","676.95"
"58","30.44","45","2.25","717.29"
"57","30.44","44","2.25","785.8"
"57","30.44","44","4.5","235.77"
"57","30.44","45","6.75","590.16"
"57","30.44","41","9","311.43"
"58","30.45","43","4.5","228.02"
"58","30.45","39","6.75","824.28"
"58","30.45","39","5.62","847.57"
"57","30.44","36","9","953.29"
"57","30.44","39","9","451.73"
"57","30.44","37","12.37","618.3"
"58","30.44","41","10.12","324.53"
"58","30.44","40","7.87","348.04"
"58","30.44","36","3.37","378.76"
"59","30.45","38","12.37","368.1"
"59","30.45","38","3.37","317.2"
"59","30.45","36","11.25","795.55"
"59","30.45","38","7.87","405.86"
"58","30.46","36","7.87","333.21"
"58","30.45","43","5.62","458.26"
"57","30.45","45","6.75","1127.96"
"57","30.46","44","3.37","434.2"
"58","30.46","42","5.62","485.56"
"59","30.46","38","6.75","357.36"
"59","30.47","39","2.25","366.9"
"59","30.47","40","5.62","422.8"
"59","30.47","38","4.5","1038.7"
"59","30.47","38","6.75","1063.98"
"59","30.47","41","1.12","1052.08"
"58","30.47","44","3.37","624.13"
"58","30.47","46","3.37","475.6"
"57","30.47","44","4.5","1179.95"
"57","30.48","45","7.87","731.83"
"57","30.47","47","7.87","840.19"
"57","30.47","50","5.62","930.48"
"57","30.48","48","4.5","475.63"
"57","30.48","47","5.62","747.42"
"57","30.48","49","1.12","405.15"
"58","30.48","45","5.62","636.29"
"58","30.48","44","2.25","610.59"
"58","30.49","40","1.12","581.09"
"58","30.48","38","6.75","831.49"
"58","30.48","40","5.62","1069.03"
"57","30.48","41","5.62","515.37"
"57","30.48","41","10.12","431.56"
"57","30.49","38","2.25","662.2"
"57","30.49","39","3.37","607.96"
"58","30.49","40","4.5","501.28"
"59","30.49","34","7.87","378.91"
"59","30.5","32","2.25","618.34"
"59","30.5","38","6.75","1031.52"
"58","30.5","36","10.12","685.21"
"58","30.5","33","7.87","640.66"
"58","30.5","33","3.37","846.4"
"58","30.5","31","6.75","970.81"
"58","30.5","32","1.12","648.48"
"58","30.5","36","7.87","279.67"
"57","30.5","33","4.5","927.38"
"57","30.5","34","5.62","416.43"
"57","30.5","35","7.87","616.69"
"57","30.5","32","3.37","420.23"
"57","30.5","35","4.5","510.29"
"57","30.5","35","3.37","603.87"
"57","30.51","33","14.62","556.07"
"56","30.51","33","1.12","621.5"
"56","30.5","32","4.5","678.15"
"56","30.5","34","3.37","324.77"
"56","30.5","35","0","284.89"
"57","30.5","34","2.25","243.45"
"57","30.5","33","2.25","328.76"
